model_family,series_id,dataset,location_id,country,city_or_region,difficulty,primary_clue_type,gt_lat,gt_lon,pred_lat,pred_lon,error_km,distance_source,published_points,spawn_delta_km,partial,stopped_at,recording_id,model_field,source_file
grok-4.6-xhigh,grok-4.6-xhigh,europe-easy,loc_005,Croatia,Pula,easy,landmark,44.8747121,13.8493020,43.8345268,10.1167899,319.202035,recomputed_geodesic,,0.000004,False,2026-08-13T22:36:14.439Z,ogrr-2026-08-13T22-34-39-675Z-b9d00921-cf66-40a6-be73-cfeb1549da3d,grok-4.6-xhigh-recorded,grok-4.6-xhigh/europe-easy/rounds/round-05.json
grok-4.6-xhigh,grok-4.6-xhigh,europe-easy,loc_006,Poland,"Sieniawka, Gmina Bogatynia",easy,text,50.9008842,14.8455043,48.4583519,13.6326241,285.408974,recomputed_geodesic,,0.000831,False,2026-08-13T22:39:07.438Z,ogrr-2026-08-13T22-37-33-016Z-d7edbbb4-7436-41aa-b020-9dd9ca4a7a6c,grok-4.6-xhigh-recorded,grok-4.6-xhigh/europe-easy/rounds/round-06.json
grok-4.6-xhigh,grok-4.6-xhigh,europe-easy,loc_007,Slovenia,"Višnja Gora, Ivančna Gorica Municipality",easy,text,45.9577599,14.7424922,45.0890356,17.8516461,261.367458,recomputed_geodesic,,0.000006,False,2026-08-13T22:41:54.657Z,ogrr-2026-08-13T22-40-44-847Z-f4ddc045-b16a-4f05-9e6c-75f495425530,grok-4.6-xhigh-recorded,grok-4.6-xhigh/europe-easy/rounds/round-07.json
grok-4.6-xhigh,grok-4.6-xhigh,europe-easy,loc_008,Norway,"Flåm, Aurland Municipality",easy,mixed,60.8634735,7.1179637,52.4827802,14.3358119,1031.371221,recomputed_geodesic,,0.000002,False,2026-08-13T22:44:00.825Z,ogrr-2026-08-13T22-42-46-205Z-0fe89c8c-aab8-4042-a671-25fe7e12acc4,grok-4.6-xhigh-recorded,grok-4.6-xhigh/europe-easy/rounds/round-08.json
grok-4.6-xhigh,grok-4.6-xhigh,europe-medium,loc_009,Spain,Valencia,medium,architecture,39.4667928,-0.3661343,36.5978891,-9.9234652,896.890679,recomputed_geodesic,,0.000000,False,2026-08-13T22:52:08.339Z,ogrr-2026-08-13T22-50-38-266Z-0b406fb8-6796-4d0e-a0ca-675be455a4ac,grok-4.6-xhigh-recorded,grok-4.6-xhigh/europe-medium/rounds/round-01.json
grok-4.6-xhigh,grok-4.6-xhigh,europe-medium,loc_010,Italy,Bologna,medium,architecture,44.4930672,11.3250143,34.8859309,6.2493932,1151.491349,recomputed_geodesic,,0.000002,False,2026-08-13T22:53:35.046Z,ogrr-2026-08-13T22-52-39-858Z-643ca409-0acd-45d9-89cf-def7ef535b7a,grok-4.6-xhigh-recorded,grok-4.6-xhigh/europe-medium/rounds/round-02.json
grok-4.6-xhigh,grok-4.6-xhigh,europe-medium,loc_011,Netherlands,Utrecht,medium,infrastructure,52.1124003,5.0797161,53.3833284,7.4516217,213.653989,recomputed_geodesic,,0.000022,False,2026-08-13T22:56:22.525Z,ogrr-2026-08-13T22-54-14-243Z-f885bb3d-d212-4332-8286-fa91e970173c,grok-4.6-xhigh-recorded,grok-4.6-xhigh/europe-medium/rounds/round-03.json
grok-4.6-xhigh,grok-4.6-xhigh,europe-medium,loc_012,Belgium,"Merelbeke, Merelbeke-Melle",medium,mixed,50.9874591,3.7463905,50.5134265,6.1331839,176.496410,recomputed_geodesic,,0.000004,False,2026-08-13T22:59:48.091Z,ogrr-2026-08-13T22-57-17-426Z-ebeaab60-140f-4ccc-8c9e-d20b3ca76469,grok-4.6-xhigh-recorded,grok-4.6-xhigh/europe-medium/rounds/round-04.json
grok-4.6-xhigh,grok-4.6-xhigh,europe-medium,loc_013,Portugal,Coimbra,medium,infrastructure,40.2155817,-8.4337562,37.5097258,-5.2928066,405.587985,recomputed_geodesic,,0.000004,False,2026-08-13T23:03:58.385Z,ogrr-2026-08-13T23-01-05-344Z-c6e91abe-5d68-42df-9ae9-825a9eb4e863,grok-4.6-xhigh-recorded,grok-4.6-xhigh/europe-medium/rounds/round-05.json
grok-4.6-xhigh,grok-4.6-xhigh,europe-medium,loc_014,Sweden,Uppsala,medium,architecture,59.8481151,17.6140674,59.2658806,21.5144094,229.843702,recomputed_geodesic,,0.000003,False,2026-08-13T23:07:14.988Z,ogrr-2026-08-13T23-04-53-648Z-2e209124-0789-48e9-adba-38dca83f0386,grok-4.6-xhigh-recorded,grok-4.6-xhigh/europe-medium/rounds/round-06.json
grok-4.6-xhigh,grok-4.6-xhigh,europe-medium,loc_015,Estonia,Tartu,medium,mixed,58.3478594,26.7197804,58.4017117,27.6671193,55.755460,recomputed_geodesic,,0.000004,False,2026-08-13T23:10:08.017Z,ogrr-2026-08-13T23-08-05-117Z-b26bd641-4cbc-4097-aa8d-4133e45c3e51,grok-4.6-xhigh-recorded,grok-4.6-xhigh/europe-medium/rounds/round-07.json
grok-4.6-xhigh,grok-4.6-xhigh,europe-medium,loc_016,Slovakia,Banská Bystrica,medium,mixed,48.7583857,19.1412898,46.9202553,22.3936295,317.820584,recomputed_geodesic,,0.000001,False,2026-08-13T23:13:09.981Z,ogrr-2026-08-13T23-11-05-054Z-1fbeb1ac-e10a-4194-b001-4470e7f16b10,grok-4.6-xhigh-recorded,grok-4.6-xhigh/europe-medium/rounds/round-08.json
grok-4.6-xhigh,grok-4.6-xhigh,europe-medium,loc_017,Ireland,"Boleybeg East, County Galway",medium,infrastructure,53.2819335,-9.1382768,50.3454604,0.0688615,713.341307,recomputed_geodesic,,0.000004,False,2026-08-13T23:16:57.951Z,ogrr-2026-08-13T23-14-11-574Z-7e8e5031-fa29-4d43-9035-0a2afbab3ace,grok-4.6-xhigh-recorded,grok-4.6-xhigh/europe-medium/rounds/round-09.json
grok-4.6-xhigh,grok-4.6-xhigh,europe-hard,loc_018,Greece,"Arcadia Regional Unit, Peloponnese",hard,landscape,37.3439407,22.5909077,25.7998912,-1.4854630,2608.261432,recomputed_geodesic,,0.000000,False,2026-08-13T23:24:04.878Z,ogrr-2026-08-13T23-21-21-669Z-1b6553f5-59c5-4bf7-84ac-81e4a07d1ac9,grok-4.6-xhigh-recorded,grok-4.6-xhigh/europe-hard/rounds/round-01.json
grok-4.6-xhigh,grok-4.6-xhigh,europe-hard,loc_019,Romania,"Vurpăr, Sibiu County",hard,architecture,45.8911426,24.3372001,46.0122238,25.1177681,61.996086,recomputed_geodesic,,0.000003,False,2026-08-13T23:27:02.893Z,ogrr-2026-08-13T23-24-55-332Z-fc237987-4bd1-4e23-bf75-27448780f256,grok-4.6-xhigh-recorded,grok-4.6-xhigh/europe-hard/rounds/round-02.json
grok-4.6-xhigh,grok-4.6-xhigh,europe-hard,loc_020,Bulgaria,"Vărbina, Madan Municipality, Smolyan Province",hard,architecture,41.5643939,24.9701484,44.1506812,19.8440167,507.847212,recomputed_geodesic,,0.000001,False,2026-08-13T23:30:13.718Z,ogrr-2026-08-13T23-27-52-453Z-ff43c5da-0f37-42a9-9264-d25477e32bd5,grok-4.6-xhigh-recorded,grok-4.6-xhigh/europe-hard/rounds/round-03.json
grok-4.6-xhigh,grok-4.6-xhigh,europe-hard,loc_021,Hungary,"Csongrád District, Csongrád-Csanád County",hard,landscape,46.7060180,20.0496719,46.1950421,21.0745378,97.089659,recomputed_geodesic,,0.000003,False,2026-08-13T23:34:46.502Z,ogrr-2026-08-13T23-32-00-111Z-6f331700-fdce-41c2-9c95-40d49bd51aeb,grok-4.6-xhigh-recorded,grok-4.6-xhigh/europe-hard/rounds/round-04.json
grok-4.6-xhigh,grok-4.6-xhigh,europe-hard,loc_022,Latvia,"Ranka Parish, Gulbene Municipality",hard,infrastructure,57.1907677,26.1476727,52.9089020,23.7114135,501.381035,recomputed_geodesic,,0.000002,False,2026-08-13T23:38:58.289Z,ogrr-2026-08-13T23-36-15-788Z-c24c3a5c-af1f-44d3-a1f2-522a665d5307,grok-4.6-xhigh-recorded,grok-4.6-xhigh/europe-hard/rounds/round-05.json
grok-4.6-xhigh,grok-4.6-xhigh,europe-hard,loc_023,Lithuania,"Pašakiai, Radviliškis District Municipality, Šiauliai County",hard,infrastructure,55.5966197,23.8297989,54.1624340,24.6782888,168.685243,recomputed_geodesic,,0.000004,False,2026-08-13T23:42:30.915Z,ogrr-2026-08-13T23-39-56-601Z-89a8220b-d423-43ad-af1f-22f3d39133f0,grok-4.6-xhigh-recorded,grok-4.6-xhigh/europe-hard/rounds/round-06.json
grok-4.6-xhigh,grok-4.6-xhigh,europe-hard,loc_024,Denmark,"Lemvig Municipality, Central Denmark Region",hard,landscape,56.6011250,8.1639420,53.5403074,12.8123483,451.776452,recomputed_geodesic,,0.000001,False,2026-08-13T23:45:56.652Z,ogrr-2026-08-13T23-43-34-397Z-30562b30-4239-48d2-bac5-75053eb45d1d,grok-4.6-xhigh-recorded,grok-4.6-xhigh/europe-hard/rounds/round-07.json
grok-4.6-xhigh,grok-4.6-xhigh,europe-hard,loc_025,Finland,"Utajärvi Municipality, North Ostrobothnia",hard,landscape,64.9428390,26.9554129,61.6481625,30.7430819,413.311317,recomputed_geodesic,,0.000003,False,2026-08-13T23:49:33.562Z,ogrr-2026-08-13T23-46-58-846Z-96e20d7b-ae61-4237-81af-d7c360921c80,grok-4.6-xhigh-recorded,grok-4.6-xhigh/europe-hard/rounds/round-08.json
grok-4.6-xhigh,grok-4.6-xhigh/runs/recorded-r2,europe-easy,loc_001,France,Paris,easy,landmark,48.8521298,2.3696389,37.7185903,3.0851215,1238.266577,recomputed_geodesic,,0.000000,False,2026-08-31T10:40:01.370Z,ogrr-2026-08-31T10-38-28-357Z-2ba12ac6-270b-472a-8907-6b0a6df6bd02,grok-4.6-xhigh-recorded,grok-4.6-xhigh/runs/recorded-r2/europe-easy/rounds/round-01.json
grok-4.6-xhigh,grok-4.6-xhigh/runs/recorded-r2,europe-easy,loc_002,Germany,Berlin,easy,landmark,52.5206008,13.4151229,47.5172007,11.8747070,567.332519,recomputed_geodesic,,0.000003,False,2026-08-31T10:42:56.080Z,ogrr-2026-08-31T10-40-44-656Z-c5db825d-716e-44d3-b9de-50809a10aae9,grok-4.6-xhigh-recorded,grok-4.6-xhigh/runs/recorded-r2/europe-easy/rounds/round-02.json
grok-4.6-xhigh,grok-4.6-xhigh/runs/recorded-r2,europe-easy,loc_003,Austria,Salzburg,easy,landmark,47.8005438,13.0529765,46.3165842,9.2087542,335.373240,recomputed_geodesic,,0.000003,False,2026-08-31T10:44:39.695Z,ogrr-2026-08-31T10-43-15-898Z-05e587e6-5c87-41f9-908e-02171ee4ed42,grok-4.6-xhigh-recorded,grok-4.6-xhigh/runs/recorded-r2/europe-easy/rounds/round-03.json
grok-4.6-xhigh,grok-4.6-xhigh/runs/recorded-r2,europe-easy,loc_004,Czechia,Český Krumlov,easy,landmark,48.8126024,14.3129755,47.7540980,18.7011771,346.227873,recomputed_geodesic,,0.000006,False,2026-08-31T10:46:34.630Z,ogrr-2026-08-31T10-44-58-404Z-63eca57a-3f19-4b7d-9dd2-ca1b55a8f4ce,grok-4.6-xhigh-recorded,grok-4.6-xhigh/runs/recorded-r2/europe-easy/rounds/round-04.json
grok-4.6-xhigh,grok-4.6-xhigh/runs/recorded-r2,europe-easy,loc_005,Croatia,Pula,easy,landmark,44.8747121,13.8493020,43.0688878,20.2833391,553.714976,recomputed_geodesic,,0.000004,False,2026-08-31T10:48:23.556Z,ogrr-2026-08-31T10-46-53-399Z-33e03363-22e8-499b-8df0-d654cc0ac1e8,grok-4.6-xhigh-recorded,grok-4.6-xhigh/runs/recorded-r2/europe-easy/rounds/round-05.json
grok-4.6-xhigh,grok-4.6-xhigh/runs/recorded-r2,europe-easy,loc_006,Poland,"Sieniawka, Gmina Bogatynia",easy,text,50.9008842,14.8455043,48.9802170,21.0742240,495.322122,recomputed_geodesic,,0.000831,False,2026-08-31T10:50:52.014Z,ogrr-2026-08-31T10-48-54-648Z-fd170c98-53c3-4f26-a856-5dc0e2073066,grok-4.6-xhigh-recorded,grok-4.6-xhigh/runs/recorded-r2/europe-easy/rounds/round-06.json
grok-4.6-xhigh,grok-4.6-xhigh/runs/recorded-r2,europe-easy,loc_007,Slovenia,"Višnja Gora, Ivančna Gorica Municipality",easy,text,45.9577599,14.7424922,46.2558468,12.7245361,159.491156,recomputed_geodesic,,0.000006,False,2026-08-31T10:53:00.160Z,ogrr-2026-08-31T10-51-10-900Z-fa6e350c-6df0-4671-9e95-5537656d2681,grok-4.6-xhigh-recorded,grok-4.6-xhigh/runs/recorded-r2/europe-easy/rounds/round-07.json
grok-4.6-xhigh,grok-4.6-xhigh/runs/recorded-r2,europe-easy,loc_008,Norway,"Flåm, Aurland Municipality",easy,mixed,60.8634735,7.1179637,59.1759282,15.0392926,479.703373,recomputed_geodesic,,0.000002,False,2026-08-31T10:58:10.629Z,ogrr-2026-08-31T10-53-24-650Z-c57f10ea-8a02-43ba-978a-50758dbc7d20,grok-4.6-xhigh-recorded,grok-4.6-xhigh/runs/recorded-r2/europe-easy/rounds/round-08.json
grok-4.6-xhigh,grok-4.6-xhigh/runs/recorded-r2,europe-medium,loc_009,Spain,Valencia,medium,architecture,39.4667928,-0.3661343,32.8426736,1.6787669,757.645685,recomputed_geodesic,,0.000000,False,2026-08-31T11:05:38.081Z,ogrr-2026-08-31T11-03-10-837Z-223223b1-0b3b-4924-a48a-7298429ab704,grok-4.6-xhigh-recorded,grok-4.6-xhigh/runs/recorded-r2/europe-medium/rounds/round-01.json
grok-4.6-xhigh,grok-4.6-xhigh/runs/recorded-r2,europe-medium,loc_010,Italy,Bologna,medium,architecture,44.4930672,11.3250143,40.1788733,16.7968959,657.729433,recomputed_geodesic,,0.000002,False,2026-08-31T11:07:23.445Z,ogrr-2026-08-31T11-06-15-586Z-731184ce-624b-40b3-9b50-05dcf9de2e30,grok-4.6-xhigh-recorded,grok-4.6-xhigh/runs/recorded-r2/europe-medium/rounds/round-02.json
grok-4.6-xhigh,grok-4.6-xhigh/runs/recorded-r2,europe-medium,loc_011,Netherlands,Utrecht,medium,infrastructure,52.1124003,5.0797161,45.5832898,8.3590820,764.725065,recomputed_geodesic,,0.000022,False,2026-08-31T11:09:21.873Z,ogrr-2026-08-31T11-07-49-335Z-de9b116f-583f-4ca8-b2e6-d172bd640ca2,grok-4.6-xhigh-recorded,grok-4.6-xhigh/runs/recorded-r2/europe-medium/rounds/round-03.json
grok-4.6-xhigh,grok-4.6-xhigh/runs/recorded-r2,europe-medium,loc_012,Belgium,"Merelbeke, Merelbeke-Melle",medium,mixed,50.9874591,3.7463905,54.3677585,15.3895997,871.319446,recomputed_geodesic,,0.000004,False,2026-08-31T11:12:34.432Z,ogrr-2026-08-31T11-09-53-085Z-4cce1692-48d5-426b-8b3c-ebefe67e9c1b,grok-4.6-xhigh-recorded,grok-4.6-xhigh/runs/recorded-r2/europe-medium/rounds/round-04.json
grok-4.6-xhigh,grok-4.6-xhigh/runs/recorded-r2,europe-medium,loc_013,Portugal,Coimbra,medium,infrastructure,40.2155817,-8.4337562,38.2036553,-7.4906738,237.747243,recomputed_geodesic,,0.000004,False,2026-08-31T11:15:03.550Z,ogrr-2026-08-31T11-12-55-585Z-60adcbc1-ed0c-47cf-9988-519f4640720f,grok-4.6-xhigh-recorded,grok-4.6-xhigh/runs/recorded-r2/europe-medium/rounds/round-05.json
grok-4.6-xhigh,grok-4.6-xhigh/runs/recorded-r2,europe-medium,loc_014,Sweden,Uppsala,medium,architecture,59.8481151,17.6140674,60.1961558,16.6797450,64.945418,recomputed_geodesic,,0.000003,False,2026-08-31T11:17:37.814Z,ogrr-2026-08-31T11-15-29-332Z-408fb888-2fe0-440e-bdde-2ea097b1bfdf,grok-4.6-xhigh-recorded,grok-4.6-xhigh/runs/recorded-r2/europe-medium/rounds/round-06.json
grok-4.6-xhigh,grok-4.6-xhigh/runs/recorded-r2,europe-medium,loc_015,Estonia,Tartu,medium,mixed,58.3478594,26.7197804,61.6063964,29.8050222,401.734944,recomputed_geodesic,,0.000004,False,2026-08-31T11:22:19.885Z,ogrr-2026-08-31T11-18-15-572Z-ad56d115-ef39-4157-ba05-9bcb6a5ad33f,grok-4.6-xhigh-recorded,grok-4.6-xhigh/runs/recorded-r2/europe-medium/rounds/round-07.json
grok-4.6-xhigh,grok-4.6-xhigh/runs/recorded-r2,europe-medium,loc_016,Slovakia,Banská Bystrica,medium,mixed,48.7583857,19.1412898,45.1510533,21.9531825,454.493466,recomputed_geodesic,,0.000001,False,2026-08-31T11:25:48.060Z,ogrr-2026-08-31T11-23-03-073Z-8bb9b928-4fd2-4320-8e6e-d338d485fdeb,grok-4.6-xhigh-recorded,grok-4.6-xhigh/runs/recorded-r2/europe-medium/rounds/round-08.json
grok-4.6-xhigh,grok-4.6-xhigh/runs/recorded-r2,europe-medium,loc_017,Ireland,"Boleybeg East, County Galway",medium,infrastructure,53.2819335,-9.1382768,51.5087425,-5.7330705,304.344860,recomputed_geodesic,,0.000004,False,2026-08-31T11:28:29.257Z,ogrr-2026-08-31T11-26-25-568Z-7a157689-4a7a-404f-884c-8741025c7f06,grok-4.6-xhigh-recorded,grok-4.6-xhigh/runs/recorded-r2/europe-medium/rounds/round-09.json
grok-4.6-xhigh,grok-4.6-xhigh/runs/recorded-r2,europe-hard,loc_018,Greece,"Arcadia Regional Unit, Peloponnese",hard,landscape,37.3439407,22.5909077,28.9216313,25.5864814,974.858108,recomputed_geodesic,,0.000006,False,2026-08-31T11:37:42.040Z,ogrr-2026-08-31T11-34-03-431Z-ad2e8830-cdff-415f-9443-4b7c4e87d7c3,grok-4.6-xhigh-recorded,grok-4.6-xhigh/runs/recorded-r2/europe-hard/rounds/round-01.json
grok-4.6-xhigh,grok-4.6-xhigh/runs/recorded-r2,europe-hard,loc_019,Romania,"Vurpăr, Sibiu County",hard,architecture,45.8911426,24.3372001,37.7185903,30.8602328,1056.399238,recomputed_geodesic,,0.000003,False,2026-08-31T11:48:06.364Z,ogrr-2026-08-31T11-43-10-857Z-7e746000-0490-4f78-a7a9-0e63b751b503,grok-4.6-xhigh-recorded,grok-4.6-xhigh/runs/recorded-r2/europe-hard/rounds/round-02.json
grok-4.6-xhigh,grok-4.6-xhigh/runs/recorded-r2,europe-hard,loc_020,Bulgaria,"Vărbina, Madan Municipality, Smolyan Province",hard,architecture,41.5643939,24.9701484,41.5085773,19.9613768,417.965800,recomputed_geodesic,,0.000001,False,2026-08-31T11:52:26.759Z,ogrr-2026-08-31T11-51-02-089Z-dd5c9233-09a0-4e30-bf0f-ea57cb431b07,grok-4.6-xhigh-recorded,grok-4.6-xhigh/runs/recorded-r2/europe-hard/rounds/round-03.json
grok-4.6-xhigh,grok-4.6-xhigh/runs/recorded-r2,europe-hard,loc_021,Hungary,"Csongrád District, Csongrád-Csanád County",hard,landscape,46.7060180,20.0496719,49.6107099,14.6880021,513.035024,recomputed_geodesic,,0.000003,False,2026-08-31T11:53:43.798Z,ogrr-2026-08-31T11-52-45-843Z-28a12901-b4a1-47ed-9e2e-455e67ff9926,grok-4.6-xhigh-recorded,grok-4.6-xhigh/runs/recorded-r2/europe-hard/rounds/round-04.json
grok-4.6-xhigh,grok-4.6-xhigh/runs/recorded-r2,europe-hard,loc_022,Latvia,"Ranka Parish, Gulbene Municipality",hard,infrastructure,57.1907677,26.1476727,50.9584267,33.3213167,836.699292,recomputed_geodesic,,0.000002,False,2026-08-31T11:55:01.841Z,ogrr-2026-08-31T11-54-04-589Z-10051d64-34c7-4984-81d9-e9e698ffb4ba,grok-4.6-xhigh-recorded,grok-4.6-xhigh/runs/recorded-r2/europe-hard/rounds/round-05.json
grok-4.6-xhigh,grok-4.6-xhigh/runs/recorded-r2,europe-hard,loc_023,Lithuania,"Pašakiai, Radviliškis District Municipality, Šiauliai County",hard,infrastructure,55.5966197,23.8297989,52.2681574,28.7507113,491.404462,recomputed_geodesic,,0.000004,False,2026-08-31T11:56:24.244Z,ogrr-2026-08-31T11-55-20-841Z-a770038d-66f8-4487-9840-535e7069cc45,grok-4.6-xhigh-recorded,grok-4.6-xhigh/runs/recorded-r2/europe-hard/rounds/round-06.json
grok-4.6-xhigh,grok-4.6-xhigh/runs/recorded-r2,europe-hard,loc_024,Denmark,"Lemvig Municipality, Central Denmark Region",hard,landscape,56.6011250,8.1639420,54.1624340,22.0706472,920.475166,recomputed_geodesic,,0.000001,False,2026-08-31T11:57:38.783Z,ogrr-2026-08-31T11-56-47-095Z-74e6b7a5-5b18-4e1a-b523-ca52951065ed,grok-4.6-xhigh-recorded,grok-4.6-xhigh/runs/recorded-r2/europe-hard/rounds/round-07.json
grok-4.6-xhigh,grok-4.6-xhigh/runs/recorded-r2,europe-hard,loc_025,Finland,"Utajärvi Municipality, North Ostrobothnia",hard,landscape,64.9428390,26.9554129,55.1788677,18.9063755,1174.391683,recomputed_geodesic,,0.000003,False,2026-08-31T11:59:07.851Z,ogrr-2026-08-31T11-57-59-590Z-27d16f13-77a6-4c59-af28-b0f9c173b25a,grok-4.6-xhigh-recorded,grok-4.6-xhigh/runs/recorded-r2/europe-hard/rounds/round-08.json
grok-4.6-xhigh,grok-4.6-xhigh/runs/recorded-r3,europe-easy,loc_001,France,Paris,easy,landmark,48.8521298,2.3696389,37.7185903,2.7335590,1237.268480,recomputed_geodesic,,0.000004,False,2026-08-31T12:06:04.520Z,ogrr-2026-08-31T12-03-14-708Z-2bdfca86-ed86-467c-b2f6-b5486b16ca34,grok-4.6-xhigh-recorded,grok-4.6-xhigh/runs/recorded-r3/europe-easy/rounds/round-01.json
grok-4.6-xhigh,grok-4.6-xhigh/runs/recorded-r3,europe-easy,loc_002,Germany,Berlin,easy,landmark,52.5206008,13.4151229,53.7487108,10.4670971,239.988968,recomputed_geodesic,,0.000003,False,2026-08-31T12:10:48.495Z,ogrr-2026-08-31T12-06-30-979Z-32417c23-cb63-4845-a634-5965820ede39,grok-4.6-xhigh-recorded,grok-4.6-xhigh/runs/recorded-r3/europe-easy/rounds/round-02.json
grok-4.6-xhigh,grok-4.6-xhigh/runs/recorded-r3,europe-easy,loc_003,Austria,Salzburg,easy,landmark,47.8005438,13.0529765,45.7675230,15.0098231,270.915588,recomputed_geodesic,,0.000003,False,2026-08-31T12:13:28.082Z,ogrr-2026-08-31T12-11-20-981Z-ce3af2db-6519-4c58-b9ab-07718a1507c1,grok-4.6-xhigh-recorded,grok-4.6-xhigh/runs/recorded-r3/europe-easy/rounds/round-03.json
grok-4.6-xhigh,grok-4.6-xhigh/runs/recorded-r3,europe-easy,loc_004,Czechia,Český Krumlov,easy,landmark,48.8126024,14.3129755,49.3823728,29.1059771,1080.435498,recomputed_geodesic,,0.000006,False,2026-08-31T12:18:26.453Z,ogrr-2026-08-31T12-14-09-726Z-3ee3a146-d36b-4178-b7ed-df83119c8f69,grok-4.6-xhigh-recorded,grok-4.6-xhigh/runs/recorded-r3/europe-easy/rounds/round-04.json
grok-4.6-xhigh,grok-4.6-xhigh/runs/recorded-r3,europe-easy,loc_005,Croatia,Pula,easy,landmark,44.8747121,13.8493020,43.6440258,16.3280256,240.567062,recomputed_geodesic,,0.000004,False,2026-08-31T12:22:46.119Z,ogrr-2026-08-31T12-19-03-481Z-c7c6772c-cb67-4e8a-8c26-6288fd8fa405,grok-4.6-xhigh-recorded,grok-4.6-xhigh/runs/recorded-r3/europe-easy/rounds/round-05.json
grok-4.6-xhigh,grok-4.6-xhigh/runs/recorded-r3,europe-easy,loc_006,Poland,"Sieniawka, Gmina Bogatynia",easy,text,50.9008842,14.8455043,46.1341700,16.3282610,541.228947,recomputed_geodesic,,0.000831,False,2026-08-31T12:26:37.754Z,ogrr-2026-08-31T12-23-34-723Z-5cf5bd0d-65bd-44da-94d0-2f2f32d9c8f3,grok-4.6-xhigh-recorded,grok-4.6-xhigh/runs/recorded-r3/europe-easy/rounds/round-06.json
grok-4.6-xhigh,grok-4.6-xhigh/runs/recorded-r3,europe-easy,loc_007,Slovenia,"Višnja Gora, Ivančna Gorica Municipality",easy,text,45.9577599,14.7424922,45.7061793,14.3072735,43.879170,recomputed_geodesic,,0.000006,False,2026-08-31T12:29:49.624Z,ogrr-2026-08-31T12-27-05-969Z-c852fc4d-c02f-4241-9b13-f05af5190028,grok-4.6-xhigh-recorded,grok-4.6-xhigh/runs/recorded-r3/europe-easy/rounds/round-07.json
grok-4.6-xhigh,grok-4.6-xhigh/runs/recorded-r3,europe-easy,loc_008,Norway,"Flåm, Aurland Municipality",easy,mixed,60.8634735,7.1179637,62.0215282,29.1415769,1176.315834,recomputed_geodesic,,0.000002,False,2026-08-31T12:33:36.944Z,ogrr-2026-08-31T12-30-14-718Z-52ed73b9-6555-4516-a355-b331ee0856c0,grok-4.6-xhigh-recorded,grok-4.6-xhigh/runs/recorded-r3/europe-easy/rounds/round-08.json
grok-4.6-xhigh,grok-4.6-xhigh/runs/recorded-r3,europe-medium,loc_009,Spain,Valencia,medium,architecture,39.4667928,-0.3661343,46.3165842,-11.3297779,1173.238712,recomputed_geodesic,,0.000000,False,2026-08-31T12:39:13.399Z,ogrr-2026-08-31T12-37-29-314Z-82402647-6737-49cc-9673-0fe0c3e0e0df,grok-4.6-xhigh-recorded,grok-4.6-xhigh/runs/recorded-r3/europe-medium/rounds/round-01.json
grok-4.6-xhigh,grok-4.6-xhigh/runs/recorded-r3,europe-medium,loc_010,Italy,Bologna,medium,architecture,44.4930672,11.3250143,43.8345268,6.2493932,412.444570,recomputed_geodesic,,0.000002,False,2026-08-31T12:40:55.769Z,ogrr-2026-08-31T12-39-39-645Z-d7864c2e-3f96-4c13-ab2b-e8ea293f4625,grok-4.6-xhigh-recorded,grok-4.6-xhigh/runs/recorded-r3/europe-medium/rounds/round-02.json
grok-4.6-xhigh,grok-4.6-xhigh/runs/recorded-r3,europe-medium,loc_011,Netherlands,Utrecht,medium,infrastructure,52.1124003,5.0797161,50.9584267,-0.4307128,403.209728,recomputed_geodesic,,0.000022,False,2026-08-31T12:42:17.806Z,ogrr-2026-08-31T12-41-19-631Z-bdef131e-4362-4664-9018-48a6b6f2ca6f,grok-4.6-xhigh-recorded,grok-4.6-xhigh/runs/recorded-r3/europe-medium/rounds/round-03.json
grok-4.6-xhigh,grok-4.6-xhigh/runs/recorded-r3,europe-medium,loc_012,Belgium,"Merelbeke, Merelbeke-Melle",medium,mixed,50.9874591,3.7463905,51.3992057,-6.0537251,686.097406,recomputed_geodesic,,0.000004,False,2026-08-31T12:44:16.265Z,ogrr-2026-08-31T12-42-44-640Z-6cecee31-e365-429a-9a50-a49935edde6e,grok-4.6-xhigh-recorded,grok-4.6-xhigh/runs/recorded-r3/europe-medium/rounds/round-04.json
grok-4.6-xhigh,grok-4.6-xhigh/runs/recorded-r3,europe-medium,loc_013,Portugal,Coimbra,medium,infrastructure,40.2155817,-8.4337562,43.5803909,-7.4623812,382.319400,recomputed_geodesic,,0.000004,False,2026-08-31T12:45:53.370Z,ogrr-2026-08-31T12-44-37-128Z-47ffc202-2995-4964-8f2d-ce4bddba97ad,grok-4.6-xhigh-recorded,grok-4.6-xhigh/runs/recorded-r3/europe-medium/rounds/round-05.json
